"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071",
"7000000US39035035BSF","Voting District FAIRVIEW PARK-04- B, Cuyahoga County, Ohio","881","872","842","11","1","9","0","9","9","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSG","Voting District FAIRVIEW PARK-04- C, Cuyahoga County, Ohio","801","792","772","4","0","12","0","4","9","9","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSH","Voting District FAIRVIEW PARK-04- D, Cuyahoga County, Ohio","783","759","707","13","0","18","0","21","24","24","5","9","1","2","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSJ","Voting District FAIRVIEW PARK-05- A, Cuyahoga County, Ohio","727","719","701","6","0","11","0","1","8","8","3","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSK","Voting District FAIRVIEW PARK-05- B, Cuyahoga County, Ohio","790","776","751","2","0","20","0","3","14","14","1","1","1","2","0","4","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSL","Voting District FAIRVIEW PARK-05- C, Cuyahoga County, Ohio","690","687","681","1","0","2","0","3","3","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSM","Voting District FAIRVIEW PARK-05- D, Cuyahoga County, Ohio","810","796","762","11","0","18","0","5","14","13","5","3","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSP","Voting District GARFIELD HEIGHTS-01- A, Cuyahoga County, Ohio","1315","1280","65","1195","1","1","0","18","35","32","16","1","0","0","1","3","5","2","4","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSQ","Voting District GARFIELD HEIGHTS-01- B, Cuyahoga County, Ohio","75","74","10","64","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSR","Voting District GARFIELD HEIGHTS-01- C, Cuyahoga County, Ohio","673","654","15","637","0","0","0","2","19","18","8","0","0","0","0","9","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSS","Voting District GARFIELD HEIGHTS-01- D, Cuyahoga County, Ohio","877","869","7","858","2","0","0","2","8","8","2","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BST","Voting District GARFIELD HEIGHTS-01- E, Cuyahoga County, Ohio","769","765","14","742","2","0","3","4","4","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSX","Voting District GARFIELD HEIGHTS-02- A, Cuyahoga County, Ohio","1130","1102","626","465","2","8","0","1","28","23","17","3","1","0","0","1","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSY","Voting District GARFIELD HEIGHTS-02- B, Cuyahoga County, Ohio","1087","1066","697","353","1","10","0","5","21","19","14","2","0","0","0","0","1","0","2","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BSZ","Voting District GARFIELD HEIGHTS-02- C, Cuyahoga County, Ohio","933","919","640","231","1","35","1","11","14","13","9","0","1","0","0","0","1","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTA","Voting District GARFIELD HEIGHTS-02- D, Cuyahoga County, Ohio","992","980","677","282","2","18","0","1","12","11","8","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTF","Voting District GARFIELD HEIGHTS-03- A, Cuyahoga County, Ohio","50","50","40","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTG","Voting District GARFIELD HEIGHTS03- B, Cuyahoga County, Ohio","1223","1183","742","415","5","10","0","11","40","34","17","2","4","1","5","2","3","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTH","Voting District GARFIELD HEIGHTS-03- C, Cuyahoga County, Ohio","1382","1350","888","450","1","10","0","1","32","32","15","3","4","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTI","Voting District GARFIELD HEIGHTS-03- D, Cuyahoga County, Ohio","1438","1390","871","495","7","7","0","10","48","46","26","3","1","1","4","4","1","1","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTM","Voting District GARFIELD HEIGHTS-04- A, Cuyahoga County, Ohio","1211","1187","781","367","4","27","0","8","24","22","17","2","0","0","0","0","1","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTN","Voting District GARFIELD HEIGHTS-04- B, Cuyahoga County, Ohio","1268","1228","882","322","0","9","0","15","40","39","15","7","3","0","5","4","0","0","5","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTO","Voting District GARFIELD HEIGHTS-04- C, Cuyahoga County, Ohio","1345","1327","998","281","1","41","0","6","18","18","10","0","4","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTT","Voting District GARFIELD HEIGHTS-05- A, Cuyahoga County, Ohio","1337","1300","969","304","0","23","0","4","37","32","9","10","4","0","1","2","4","0","2","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTU","Voting District GARFIELD HEIGHTS-05- B, Cuyahoga County, Ohio","974","948","749","177","2","13","0","7","26","24","9","3","5","0","0","6","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTV","Voting District GARFIELD HEIGHTS-05- C, Cuyahoga County, Ohio","1515","1486","820","611","0","32","0","23","29","28","16","1","4","1","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BTW","Voting District GARFIELD HEIGHTS-05- D, Cuyahoga County, Ohio","941","915","696","176","7","28","0","8","26","22","9","0","5","0","0","2","1","0","4","0","0","0","1","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUA","Voting District GARFIELD HEIGHTS-06- A, Cuyahoga County, Ohio","1123","1098","773","276","0","43","0","6","25","24","5","3","4","0","0","1","4","0","0","0","0","0","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUB","Voting District GARFIELD HEIGHTS-06- B, Cuyahoga County, Ohio","936","928","706","220","0","0","1","1","8","8","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUC","Voting District GARFIELD HEIGHTS-06- C, Cuyahoga County, Ohio","1129","1118","875","240","1","1","0","1","11","10","3","1","3","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUD","Voting District GARFIELD HEIGHTS-06- D, Cuyahoga County, Ohio","1097","1082","831","238","1","12","0","0","15","11","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUI","Voting District GARFIELD HEIGHTS-07- A, Cuyahoga County, Ohio","1001","982","783","192","1","4","0","2","19","19","9","0","0","1","2","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUJ","Voting District GARFIELD HEIGHTS-07- B, Cuyahoga County, Ohio","985","970","744","193","1","22","0","10","15","15","8","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUK","Voting District GARFIELD HEIGHTS-07- C, Cuyahoga County, Ohio","1103","1087","814","261","1","10","0","1","16","16","10","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUL","Voting District GARFIELD HEIGHTS-07- D, Cuyahoga County, Ohio","959","930","650","251","2","24","2","1","29","27","7","1","7","0","4","5","2","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUP","Voting District HIGHLAND HEIGHTS-01- A, Cuyahoga County, Ohio","1115","1110","1005","36","3","60","0","6","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUQ","Voting District HIGHLAND HEIGHTS-01- B, Cuyahoga County, Ohio","1167","1151","1026","37","5","74","0","9","16","16","2","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUS","Voting District HIGHLAND HEIGHTS-02- A, Cuyahoga County, Ohio","1289","1280","1121","26","1","128","0","4","9","9","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUT","Voting District HIGHLAND HEIGHTS-02- B, Cuyahoga County, Ohio","459","449","372","11","0","65","0","1","10","9","2","0","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUW","Voting District HIGHLAND HEIGHTS-03- A, Cuyahoga County, Ohio","1208","1192","1090","7","1","93","0","1","16","16","2","6","6","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUX","Voting District HIGHLAND HEIGHTS-03- B, Cuyahoga County, Ohio","1190","1182","1139","13","0","30","0","0","8","8","3","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BUZ","Voting District HIGHLAND HEIGHTS-04- A, Cuyahoga County, Ohio","903","897","879","3","0","14","0","1","6","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVA","Voting District HIGHLAND HEIGHTS-04- B, Cuyahoga County, Ohio","1014","1006","958","22","0","19","0","7","8","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVC","Voting District INDEPENDENCE-00- A, Cuyahoga County, Ohio","798","795","791","2","0","1","0","1","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVD","Voting District INDEPENDENCE-00- B, Cuyahoga County, Ohio","560","549","541","6","0","1","0","1","11","11","5","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVE","Voting District INDEPENDENCE-00- C, Cuyahoga County, Ohio","937","931","886","0","0","45","0","0","6","6","0","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVF","Voting District INDEPENDENCE-00- D, Cuyahoga County, Ohio","939","932","909","8","0","10","0","5","7","7","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVG","Voting District INDEPENDENCE-00- E, Cuyahoga County, Ohio","841","841","833","0","1","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVH","Voting District INDEPENDENCE-00- F, Cuyahoga County, Ohio","1133","1114","1045","12","2","52","0","3","19","19","2","5","9","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVI","Voting District INDEPENDENCE-00- G, Cuyahoga County, Ohio","1108","1105","1090","2","1","12","0","0","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVJ","Voting District INDEPENDENCE-00- H, Cuyahoga County, Ohio","817","810","797","0","0","10","0","3","7","7","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVM","Voting District LAKEWOOD-01- A, Cuyahoga County, Ohio","757","757","740","11","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVN","Voting District LAKEWOOD-01- B, Cuyahoga County, Ohio","768","756","726","20","3","7","0","0","12","11","1","6","3","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVO","Voting District LAKEWOOD-01- C, Cuyahoga County, Ohio","779","769","748","18","0","2","0","1","10","10","0","8","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVP","Voting District LAKEWOOD-01- D, Cuyahoga County, Ohio","1078","1053","986","45","1","7","0","14","25","25","13","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVQ","Voting District LAKEWOOD-01- E, Cuyahoga County, Ohio","738","714","698","13","0","3","0","0","24","24","6","8","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVR","Voting District LAKEWOOD-01- F, Cuyahoga County, Ohio","834","822","768","37","3","5","0","9","12","12","3","2","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVS","Voting District LAKEWOOD-01- G, Cuyahoga County, Ohio","767","731","695","17","7","1","1","10","36","34","19","4","1","0","10","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVT","Voting District LAKEWOOD-01- H, Cuyahoga County, Ohio","548","544","524","16","0","4","0","0","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVU","Voting District LAKEWOOD-01- I, Cuyahoga County, Ohio","1228","1205","1074","84","4","22","0","21","23","20","5","1","4","2","2","3","0","0","2","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVV","Voting District LAKEWOOD-01- J, Cuyahoga County, Ohio","765","743","692","31","1","10","0","9","22","22","7","1","4","0","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVW","Voting District LAKEWOOD-01- K, Cuyahoga County, Ohio","794","773","699","46","2","16","0","10","21","21","4","11","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVX","Voting District LAKEWOOD-01- L, Cuyahoga County, Ohio","992","959","874","51","3","21","0","10","33","32","12","11","1","0","3","3","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVY","Voting District LAKEWOOD-01- M, Cuyahoga County, Ohio","766","759","730","9","2","14","0","4","7","7","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BVZ","Voting District LAKEWOOD-01- N, Cuyahoga County, Ohio","772","756","667","59","1","23","0","6","16","14","4","2","4","0","1","1","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWA","Voting District LAKEWOOD-01- O, Cuyahoga County, Ohio","991","969","938","20","2","6","0","3","22","20","8","4","6","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWF","Voting District LAKEWOOD-02- A, Cuyahoga County, Ohio","632","624","597","2","1","21","0","3","8","7","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWG","Voting District LAKEWOOD-02- B, Cuyahoga County, Ohio","713","696","627","35","5","18","2","9","17","16","3","0","8","2","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWH","Voting District LAKEWOOD-02- C, Cuyahoga County, Ohio","851","828","760","56","2","0","0","10","23","23","8","4","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWI","Voting District LAKEWOOD-02- D, Cuyahoga County, Ohio","698","688","632","27","4","18","0","7","10","10","1","2","1","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWJ","Voting District LAKEWOOD-02- E, Cuyahoga County, Ohio","1020","985","921","45","0","8","0","11","35","34","21","6","6","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US39035035BWK","Voting District LAKEWOOD-02- F, Cuyahoga County, Ohio","724","683","640","23","0","10","0","10","41","39","7","11","6","3","5","1","0","0","0","0","0","0","0","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
